id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,file_size,token_count,coverage
PG17473,Przyjaciel Dziatek: Wierszyki dla — Dziatwy Polskiej w Ameryce,"Wachtl, Karol",1876.0,1946.0,['pl'],21.0,"{'Animals -- Juvenile poetry', ""Children's poetry, Polish""}",Text,9.67,1526.0,0.9809960681520314
PG27178,"Na śmierć, 1863","Gnatowski, Jan",1855.0,1925.0,['pl'],30.0,{'Polish fiction'},Text,40.82,6315.0,0.9714964370546318
PG28121,Anhelli,"Słowacki, Juliusz",1809.0,1849.0,['pl'],8.0,{'Polish poetry'},Text,57.33,9110.0,0.9645444566410538
PG27729,Bajki,"Mickiewicz, Adam",1798.0,1855.0,['pl'],24.0,"{'Fables, Polish'}",Text,20.17,3270.0,0.9623853211009175
PG38459,Bez przewodnika,"Niewiadomska, Cecylia",1855.0,1925.0,['pl'],4.0,{'Fiction'},Text,40.16,6160.0,0.9772727272727273
PG8119,Sklepy cynamonowe,"Schulz, Bruno",1892.0,1942.0,['pl'],92.0,{'Poland -- Fiction'},Text,160.31,23062.0,0.9791865406296072
PG6000,Ironia Pozorów,"Łubieński, Maciej",,,['pl'],36.0,{'Fiction'},Text,534.32,76272.0,0.9720867421858611
PG27062,Romeo i Julia: Tragedya w 5 Aktach,"Shakespeare, William",1564.0,1616.0,['pl'],61.0,"{'Juliet (Fictitious character) -- Drama', 'Vendetta -- Drama', 'Conflict of generations -- Drama', 'Tragedies', 'Romeo (Fictitious character) -- Drama', 'Verona (Italy) -- Drama', 'Youth -- Drama'}",Text,129.62,20634.0,0.9731511098187458
PG27871,Moja Beatrice,"Krasiński, Zygmunt, hrabia",1812.0,1859.0,['pl'],9.0,{'Poetry'},Text,25.76,4183.0,0.9677265120726751
PG30355,"O senhor Dom Miguel I, e a senhora Dona Maria II: Comparações, reflexões, desengano","Novaes Vieira, João Augusto",,,['pt'],10.0,"{'Miguel I, King of Portugal, 1802-1866'}",Text,31.61,5692.0,0.9676739283204497
PG19375,A senhora Rattazzi,"Castelo Branco, Camilo",1825.0,1890.0,['pt'],13.0,"{""Rattazzi, Marie, 1833-1902. Portugal à vol d'oiseau""}",Text,33.43,5796.0,0.9535886818495514
PG27941,Supplemento ao n.º 7 das Insomnias de Camillo Castello Branco,"Moraes, Anselmo de",,,['pt'],1.0,"{'Castelo Branco, Camilo, 1825-1890'}",Text,9.01,1603.0,0.9750467872738615
PG17534,Os Simples,"Junqueiro, Abílio Manuel Guerra",1850.0,1923.0,['pt'],19.0,{'Poetry'},Text,41.54,7433.0,0.9617920086102516
PG22330,Clepsydra: Poêmas de Camillo Pessanha,"Pessanha, Camilo Almeida",1867.0,1926.0,['pt'],11.0,{'Portuguese poetry'},Text,13.57,2449.0,0.9428338097182524
PG24619,O passeio dos bardos ao Baldeador,"Costa, Floriano Alves da",1825.0,,['pt'],0.0,{'Portuguese poetry'},Text,16.01,2819.0,0.9613338063142959
PG20149,Paródia ao primeiro canto dos Lusíadas de Camões por quatro estudantes de Évora em 1589,"Vasconcelos, Luís Mendes de, active 1608",,,['pt'],22.0,"{'Camões, Luís de, 1524?-1580 -- Parodies, imitations, etc.'}",Text,36.12,6613.0,0.9723272342355965
PG15047,Bases da ortografia portuguesa,"Abreu, Guilherme Augusto de Vasconcelos",1842.0,1907.0,['pt'],52.0,{'Portuguese language -- Orthography and spelling'},Text,22.93,3666.0,0.9574468085106383
PG30805,Espada da Justiça Sobre os Reos do Horroroso Delicto Praticado no Navio Pelos que Morreraõ Enforcados aos 14 de Agosto de 1781,"Costa, José Daniel Rodrigues da",1757.0,1832.0,['pt'],4.0,{'Poetry'},Text,5.78,990.0,0.9282828282828283
PG17177,Opúsculos por Alexandre Herculano - Tomo 04,"Herculano, Alexandre",1810.0,1877.0,['pt'],12.0,{'Portuguese literature -- 19th century'},Text,310.05,51781.0,0.968135030223441
PG56737,Esau e Jacob,Machado de Assis,1839.0,1908.0,['pt'],28.0,set(),Text,381.21,69737.0,0.9788777836729426
PG29342,"Astucias de Namorada, e Um melodrama em Santo Thyrso","Chagas, Manuel Pinheiro",1842.0,1895.0,['pt'],13.0,{'Portuguese fiction -- 19th century'},Text,86.82,15157.0,0.9683314640100283
PG25846,O General Carlos Ribeiro: Recordações da Mocidade,"Castelo Branco, Camilo",1825.0,1890.0,['pt'],6.0,"{'Ribeiro, Carlos, 1813-1882'}",Text,49.11,8326.0,0.9377852510208984
PG22802,Litoral: A Amadeo de Souza Cardoso,"Almada Negreiros, José de",1893.0,1970.0,['pt'],6.0,{'Poetry'},Text,4.17,742.0,0.9690026954177897
PG32645,"Anthero do Quental, e Ramalho Ortigão","Carvalhal, Alvaro do",,,['pt'],3.0,"{'Quental, Antero de, 1842-1891 -- Criticism and interpretation', 'Carvalhal, Alvaro do -- Correspondence', 'Castelo Branco, António de Azevedo -- Correspondence', 'Portuguese literature -- 19th century -- History and criticism', 'Ortigão, Ramalho, 1836-1915 -- Criticism and interpretation'}",Text,19.1,3331.0,0.9576703692584809
PG30462,"O Oraculo do Passado, do presente e do Futuro (3/7): Parte Terceira: O oraculo dos Segredos","Serrano, Bento",,,['pt'],3.0,{'Divination'},Text,75.27,14177.0,0.9739013895746632
PG20581,"Trovas do Bandarra: natural da Villa de Trancoso, apuradas e impressas por ordem de um grande senhor de Portugal","Bandarra, Gonçalo Anes",,,['pt'],19.0,"{'Portuguese poetry -- Classical period, 1500-1700'}",Text,47.3,8709.0,0.9615340452405557
PG31743,"Portugal enfermo por vicios, e abusos de ambos os sexos","Costa, José Daniel Rodrigues da",1757.0,1832.0,['pt'],9.0,"{'Portugal -- Social life and customs -- Poetry', 'Tobacco -- Poetry'}",Text,59.5,10880.0,0.9653492647058823
PG32072,Algumas lições de psicologia e pedologia,"Ferreira, António Aurélio da Costa",1879.0,1922.0,['pt'],12.0,"{'Child psychology', 'Educational psychology'}",Text,181.67,31019.0,0.9782713820561592
PG29484,A Revolução Portugueza: O 31 de Janeiro (Porto 1891),"Abreu, Francisco Jorge de",1878.0,1932.0,['pt'],44.0,"{'Portugal -- Politics and government -- 1889-1908', 'Portugal -- History -- Revolution, 1891'}",Text,240.65,39963.0,0.9709231038710807
PG16425,Amor de Perdição: Memorias d'uma familia,"Castelo Branco, Camilo",1825.0,1890.0,['pt'],48.0,{'Portuguese literature'},Text,253.02,46894.0,0.9716808120441848
PG31917,A Divorciada,"Vieira, José Augusto",,,['pt'],13.0,{'Fiction'},Text,259.41,45040.0,0.9681838365896981
PG30341,Contos Paraenses,"Carvalho, João Marques de",1866.0,1910.0,['pt'],21.0,"{'Short stories', 'Fiction'}",Text,112.51,18961.0,0.9548547017562364
PG19974,"Verdades amargas: estudo politico dedicado às classes que pensam, que possuem; e que trabalham","Nunes, Cláudio José",1831.0,1875.0,['pt'],12.0,{'Portugal -- Politics and government -- 1861-1889'},Text,110.16,18913.0,0.9746735049965632
PG24833,Nova academia de pintura: dedicada às senhoras portuguezas que amão ou se applicão; ao estudo das Bellas Artes,"Machado, Cirilo Volkmar",1748.0,1823.0,['pt'],1.0,{'Painting'},Text,71.66,12634.0,0.9688934620864335
PG31379,Oliveira Martins: Estudo de Psychologia,"Barreto, Moniz",1865.0,1894.0,['pt'],8.0,"{'Oliveira Martins, J. P. (Joaquim Pedro), 1845-1894', 'Statesmen -- Portugal -- Biography'}",Text,101.28,17025.0,0.9730396475770925
PG28201,"Noites de insomnia, offerecidas a quem não póde dormir. Nº 10 (de 12)","Castelo Branco, Camilo",1825.0,1890.0,['pt'],7.0,{'Portuguese literature -- 19th century'},Text,100.86,18053.0,0.9642164737162798
PG16384,O Mandarim,"Queirós, Eça de",1845.0,1900.0,['pt'],42.0,{'Portuguese fiction -- 19th century'},Text,105.67,18396.0,0.9592302674494455
PG27599,Flores do Campo,"Deus, João de",1830.0,1896.0,['pt'],13.0,{'Portuguese poetry -- 19th century'},Text,107.99,21544.0,0.9786019309320461
PG31906,Memorias de um pobre diabo,"Seabra, Bruno",1837.0,1876.0,['pt'],5.0,{'Fiction'},Text,59.9,10981.0,0.9655769055641563
PG28154,Petronio: Peça livremente extrahida do romance Quo Vadis de Henryk Sienkiewicz,"Mesquita, Marcelino",1856.0,1919.0,['pt'],10.0,"{'Rome -- History -- Nero, 54-68 -- Drama'}",Text,84.95,15562.0,0.9467934712761856
PG30510,Perolas e Diamantes: Contos Infantis,"Grimm, Jacob",1785.0,1863.0,['pt'],51.0,"{'Fairy tales -- Germany', ""Children's stories, German -- Translations into Portuguese""}",Text,66.08,12216.0,0.9730681074001309
PG57001,Papeis Avulsos,Machado de Assis,1839.0,1908.0,['pt'],48.0,set(),Text,291.14,52217.0,0.9709864603481625
PG28155,"Noites de insomnia, offerecidas a quem não póde dormir. Nº 09 (de 12)","Castelo Branco, Camilo",1825.0,1890.0,['pt'],10.0,{'Portuguese literature -- 19th century'},Text,102.43,17926.0,0.9656922905277251
PG35325,Memorandum ácerca das expedições realizadas na Zambesia septentrional durante os annos de 1885 a 1891,"Wiese, Carl",,,['pt'],3.0,{'Africa -- Description and travel'},Text,32.31,5343.0,0.9427288040426727
PG25114,"Noites de insomnia, offerecidas a quem não póde dormir. Nº 04 (de 12)","Castelo Branco, Camilo",1825.0,1890.0,['pt'],11.0,{'Portuguese literature -- 19th century'},Text,89.7,16125.0,0.9704186046511628
PG22969,Exposição Amadeo de Souza Cardoso - Liga Naval de Lisboa,"Almada Negreiros, José de",1893.0,1970.0,['pt'],8.0,"{'Sousa-Cardoso, Amadeu de, 1887-1918 -- Exhibitions'}",Text,3.85,688.0,0.9738372093023255
PG28640,"O amor offendido, e vingado",Unknown,,,['pt'],8.0,"{'Short stories', 'Fiction'}",Text,9.57,1685.0,0.96973293768546
PG32792,Um contemporaneo do Infante D. Henrique,"Pimentel, Alberto",1849.0,1925.0,['pt'],3.0,"{'Abranches, Alvaro Vaz de Almada, conde de, -1449'}",Text,112.65,19994.0,0.9644393317995399
PG17895,Opúsculos por Alexandre Herculano - Tomo 05,"Herculano, Alexandre",1810.0,1877.0,['pt'],14.0,{'Portuguese literature -- 19th century'},Text,315.01,53412.0,0.963472627873886
PG28692,Vida de Takla Haymanot,"Pereira, F. M. Esteves",,,['pt'],13.0,"{'Takla Haymanot, Saint'}",Text,47.38,8764.0,0.9428343222272935
PG26777,A Revolução Portugueza: O 5 de Outubro (Lisboa 1910),"Abreu, Francisco Jorge de",1878.0,1932.0,['pt'],16.0,"{'Portugal -- History -- Revolution, 1910'}",Text,314.35,52295.0,0.9759441629218855
PG33788,Estrellas Propícias,"Castelo Branco, Camilo",1825.0,1890.0,['pt'],13.0,{'Portuguese fiction -- 19th century'},Text,236.95,42818.0,0.9739829043860059
PG22870,Epistola de Heloysa a Abaylard: composta no idioma Inglez por Pope,"Pope, Alexander",1688.0,1744.0,['pt'],3.0,"{'Abelard, Peter, 1079-1142 -- Poetry', 'Héloïse, approximately 1095-1163 or 1164 -- Poetry'}",Text,20.57,3654.0,0.9269293924466339
PG23525,As Saudades do Bardo Orthodoxo,"Coutinho, Henrique Ernesto de Almeida",1788.0,1868.0,['pt'],9.0,{'Poetry'},Text,12.23,2163.0,0.9371243643088303
PG29998,Ultimatum de 11 de Janeiro,"Quental, Antero de",1842.0,1891.0,['pt'],8.0,{'Portugal -- Politics and government -- 1889-1908'},Text,3.9,631.0,0.971473851030111
PG30566,Opúsculos por Alexandre Herculano - Tomo 03,"Herculano, Alexandre",1810.0,1877.0,['pt'],12.0,{'Portuguese literature -- 19th century'},Text,344.09,59170.0,0.9610106472874768
PG44540,Cinco minutos,"Alencar, José Martiniano de",1829.0,1877.0,['pt'],46.0,{'Fiction'},Text,73.04,13590.0,0.9779985283296542
PG27390,Apotheose Camoneana,"Carvalho, Xavier de",1862.0,1919.0,['pt'],3.0,"{'Camões, Luís de, 1524?-1580'}",Text,6.73,1203.0,0.9501246882793017
PG34293,A tentação do Mar,"Casimiro, Augusto",,,['pt'],7.0,{'Portuguese poetry'},Text,4.69,891.0,0.9629629629629629
PG49367,Os Cataventos,Rocha Peixoto,1866.0,1909.0,['pt'],4.0,"{'Weather vanes -- Portugal', 'Weather -- Folklore'}",Text,16.92,3008.0,0.9694148936170213
PG45966,"Eurico, o presbytero","Herculano, Alexandre",1810.0,1877.0,['pt'],10.0,"{'Spain -- History -- Gothic period, 414-711 -- Fiction', 'Celibacy -- Catholic Church -- Fiction', 'Visigoths -- Spain -- History -- Fiction'}",Text,320.72,56082.0,0.9501800934346136
PG22469,A morte do athleta,"Leal, António Duarte Gomes",1848.0,1921.0,['pt'],1.0,{'Poetry'},Text,9.12,1697.0,0.9628756629345905
PG7384,Carta da Companhia de Jesus para o seráfico São Francisco,"Anchieta, José de",1534.0,1597.0,['pt'],27.0,{'Poetry'},Text,2.11,387.0,0.9948320413436692
PG55752,Dom Casmurro,Machado de Assis,1839.0,1908.0,['pt'],255.0,set(),Text,343.4,63965.0,0.9782224654107715
PG25593,Contos escolhidos de D. Antonio de Trueba,"Trueba, Antonio de",1819.0,1889.0,['pt'],13.0,{'Essays'},Text,139.39,25318.0,0.9734181214945888
PG27388,Sociologia Chinesa: Autoplastia,"Macgowan, Daniel Jerome",1815.0,1893.0,['pt'],19.0,"{'Abnormalities, Human', 'Surgery, Unnecessary', 'Deformities, Artificial'}",Text,8.01,1331.0,0.946656649135988
PG32869,Factos Notaveis da Historia Portugueza e Biographia do Marquez de Pombal,"Pinto Carneiro Perestrello, Josephina",,,['pt'],2.0,"{'Pombal, Sebastião José de Carvalho e Melo, Marquês de, 1699-1782'}",Text,119.0,20639.0,0.9706865642715248
PG14503,A Paranoia,"Matos, Júlio de",1857.0,1923.0,['pt'],6.0,{'Paranoia'},Text,260.84,41409.0,0.9463160182569007
PG33592,"O Cerco de Corintho, poema de Lord Byron, traduzido em verso portuguez","Byron, George Gordon Byron, Baron",1788.0,1824.0,['pt'],13.0,{'Poetry'},Text,49.06,8611.0,0.9367088607594937
PG24508,Chronica de el-rei D. Affonso V (Vol. III),"Pina, Rui de",1440.0,1521.0,['pt'],7.0,"{'Portugal -- History -- Alfonso V, 1438-1481', 'Biography', 'Afonso V, King of Portugal, 1432-1481'}",Text,229.2,42701.0,0.9731153837146671
PG14620,"As Farpas: Chronica Mensal da Politica, das Letras e dos Costumes (1873-01/02)",,,,['pt'],24.0,"{'Portugal -- Civilization -- Periodicals', 'Portugal -- Social life and customs -- Periodicals', 'Portugal -- Politics and government -- Periodicals'}",Text,89.53,15456.0,0.9690087991718427
PG21799,Dispersão: 12 poesias por Mario de Sá-Carneiro,"Sá-Carneiro, Mário de",1890.0,1916.0,['pt'],18.0,"{'Poetry', 'Portuguese poetry'}",Text,11.77,2228.0,0.9690305206463196
PG34626,Sustos da Vida nos Perigos da Cura,"Morganti, Bento",1709.0,,['pt'],2.0,{'Medicine'},Text,23.31,4217.0,0.954470002371354
PG30413,Mundanismos,"Diniz, Almachio",1880.0,1937.0,['pt'],7.0,{'Fiction'},Text,121.4,21924.0,0.9566684911512497
PG21287,"Pranto de Maria Parda: Porque vio as ruas de Lisboa com tão poucos ramos nas tavernas, e o vinho tão caro e ella não podia passar sem elle","Vicente, Gil",,,['pt'],7.0,"{'Poetry', 'Drama'}",Text,9.58,1849.0,0.9637641968631693
PG52170,"Memorias de José Garibaldi, volume 2: Traduzidas do manuscripto original por Alexandre Dumas","Garibaldi, Giuseppe",1807.0,1882.0,['pt'],7.0,"{'Garibaldi, Giuseppe, 1807-1882', 'Revolutionaries -- Italy -- Biography', 'Statesmen -- Italy -- Biography'}",Text,230.49,40296.0,0.9710889418304547
PG27311,Chronica de El-Rei D. Sancho II,"Pina, Rui de",1440.0,1521.0,['pt'],2.0,"{'Portugal -- History -- Sancho II, 1223-1248', 'Sancho II, King of Portugal, 1207-1248'}",Text,63.88,11861.0,0.9683837787707613
PG39086,Educação nova: As bases,"Alves dos Santos, Augusto Joaquim",1866.0,1924.0,['pt'],12.0,{'Education -- Portugal'},Text,113.68,19906.0,0.9711644730232091
PG21911,Chronica de el-rei D. Affonso V (Vol. II),"Pina, Rui de",1440.0,1521.0,['pt'],5.0,"{'Portugal -- History -- Alfonso V, 1438-1481', 'Afonso V, King of Portugal, 1432-1481'}",Text,226.72,42065.0,0.9757993581362178
PG16219,"As Farpas: Chronica Mensal da Politica, das Letras e dos Costumes (1877-05/06)",,,,['pt'],6.0,"{'Portugal -- Civilization -- Periodicals', 'Portugal -- Social life and customs -- Periodicals', 'Portugal -- Politics and government -- Periodicals'}",Text,105.15,18119.0,0.9663336828743309
PG31695,Folhas Soltas,"Guimarães, Alberto Dias",,,['pt'],3.0,{'Portuguese literature'},Text,13.28,2452.0,0.9669657422512234
PG20874,Raios de extincta luz: poesias ineditas (1859-1863),"Quental, Antero de",1842.0,1891.0,['pt'],12.0,{'Poetry'},Text,109.95,20432.0,0.9699980422866092
PG24339,Suicida,"Castelo Branco, Camilo",1825.0,1890.0,['pt'],12.0,"{'Loève-Veimars, Elisa, 1805-1875'}",Text,28.17,4838.0,0.9572137246796196
PG46334,"Cartilha Maternal; ou, Arte de Leitura","Deus, João de",1830.0,1896.0,['pt'],32.0,"{'Portuguese language -- Orthography and spelling -- Handbooks, manuals, etc.', 'Portuguese language -- Study and teaching', 'Portuguese language -- Orthography and spelling'}",Text,68.24,12239.0,0.9559604542854808
PG24514,Luiz de Camões: notas biograficas: Prefacio da setima edição do Camões de Garrett,"Castelo Branco, Camilo",1825.0,1890.0,['pt'],9.0,"{'Camões, Luís de, 1524?-1580', 'Biography'}",Text,43.95,7606.0,0.9630554825138049
PG24338,O Vegetarismo e a Moralidade das raças,"Lima, Jaime de Magalhães",1859.0,1936.0,['pt'],10.0,{'Vegetarianism'},Text,69.71,11837.0,0.9783728985384811
PG31696,Morte de Yaginadatta: Episodio do poema epico - O Ramayana,"Figueiredo, Cândido de",1846.0,1925.0,['pt'],8.0,{'Rama (Hindu deity) -- Poetry'},Text,16.71,3024.0,0.9454365079365079
PG31693,O Padroado Portuguez na China,"Pereira, Alberto Feliciano Marques",,,['pt'],2.0,"{'Macau (China : Special Administrative Region) -- History', 'Portuguese -- China -- Macau (Special Administrative Region)'}",Text,26.12,4509.0,0.9713905522288756
PG20841,Os Pobres: Precedido de uma Carta-Prefacio de Guerra Junqueiro,"Brandão, Raul",1867.0,1930.0,['pt'],16.0,{'Poor -- Fiction'},Text,227.39,43046.0,0.9784648980160758
PG35762,Memórias,"Brandão, Raul",1867.0,1930.0,['pt'],25.0,"{'Brandão, Raul, 1867-1930', 'Authors, Portuguese -- 19th century -- Biography', 'Authors, Portuguese -- 20th century -- Biography'}",Text,320.79,58294.0,0.9796891618348372
PG23201,Apontamentos sobre a via de communicação do rio Madeira,"Rebouças, Antonio Pereira",1798.0,1880.0,['pt'],7.0,{'Madeira River (Brazil and Bolivia) -- Navigation'},Text,111.26,19240.0,0.9674116424116425
PG33159,"Os dialectos romanicos ou neo-latinos na África, Ásia e América","Coelho, Adolfo",1847.0,1919.0,['pt'],8.0,"{'Romance languages -- Dialects', 'Creole dialects'}",Text,139.23,24771.0,0.924791086350975
PG34750,Mysterio do Natal,"Coelho Netto, Henrique",1864.0,1934.0,['pt'],7.0,{'Jesus Christ -- Nativity'},Text,80.05,14262.0,0.9531622493338943
PG25241,Surpreza: Entre-acto original,"Mascarenhas, Miguel J. T.",,,['pt'],0.0,{'Portuguese drama'},Text,17.24,3272.0,0.9718826405867971
PG34386,Castilho e Quental: Reflexões sobre a actual questão litteraria,"Malheiro Dias, Augusto",,,['pt'],7.0,"{'Castilho, Antonio Feliciano de, 1800-1875', 'Quental, Antero de, 1842-1891'}",Text,26.07,4550.0,0.9632967032967032
PG31347,Contos,"Queirós, Eça de",1845.0,1900.0,['pt'],86.0,"{'Short stories', 'Fiction'}",Text,385.91,68534.0,0.9674468147197012
PG30926,Notas d'arte,"Lemos, António de",1864.0,1931.0,['pt'],14.0,"{'Art -- Portugal', 'Art, Portuguese'}",Text,229.06,40167.0,0.9766723927602261
PG29394,Historia alegre de Portugal: leitura para o povo e para as escolas,"Chagas, Manuel Pinheiro",1842.0,1895.0,['pt'],24.0,{'Portugal -- History'},Text,192.91,36589.0,0.982289759217251
PG29884,Rogações de Eremita,"Lima, Jaime de Magalhães",1859.0,1936.0,['pt'],16.0,{'Portuguese literature'},Text,89.77,16218.0,0.9791589591811567
PG31575,A Pata no Choco,Anonymous,,,['pt'],8.0,"{'Dialogues', 'Portuguese literature -- 19th century'}",Text,10.71,2045.0,0.9530562347188264
PG24164,Viagens na Minha Terra: (Volume I),"Almeida Garrett, João Batista da Silva Leitão de, Visconde de",1799.0,1854.0,['pt'],11.0,{'Portuguese fiction'},Text,210.17,38532.0,0.9642375168690959
PG17610,Livro de Máguas,"Espanca, Florbela de Alma da Conceição",1894.0,1930.0,['pt'],20.0,{'Poetry'},Text,16.41,3248.0,0.9692118226600985
PG21950,Panegyrico de Luiz de Camões,"Coelho, J. M. Latino (José Maria Latino)",1825.0,1891.0,['pt'],4.0,"{'Camões, Luís de, 1524?-1580'}",Text,26.07,4391.0,0.9585515827829652
PG33238,"Nervosos, Lymphaticos e Sanguineos","Pimentel, Alberto",1849.0,1925.0,['pt'],5.0,{'Portuguese literature -- History and criticism'},Text,207.7,35950.0,0.9689847009735744
PG29567,As obras dos Jeronymos: parecer apresentado à Commissão dos Monumentos Nacionaes; em sessão de 7 de Novembro de 1895,"Cordeiro, Luciano",1844.0,1900.0,['pt'],1.0,"{'Santa Maria de Belem (Church : Lisbon, Portugal)'}",Text,51.67,8439.0,0.9653987439270055
PG22678,13 Sonetos,"Forte, Arnaldo",,,['pt'],10.0,{'Poetry'},Text,6.63,1281.0,0.9633099141295862
PG29161,Entre as Nymphéas,"Carvalho, João Marques de",1866.0,1910.0,['pt'],15.0,{'Brazilian literature'},Text,77.33,12860.0,0.9546656298600311
PG30858,Os Litteratos em Lisboa: Poemeto,"Freitas, A. Ferreira de",,,['pt'],2.0,{'Poetry'},Text,10.17,1974.0,0.9706180344478217
PG22468,Cintra,"Beirão, Mário Pires Gomes",1890.0,1965.0,['pt'],2.0,{'Poetry'},Text,6.81,1240.0,0.9370967741935484
PG48052,I Havsbandet,"Strindberg, August",1849.0,1912.0,['sv'],7.0,"{'Islands of the Baltic -- Fiction', 'Civil service -- Fiction', 'Fishers -- Fiction'}",Text,405.19,67489.0,0.9750181511061062
PG52870,Sigrid Liljeholm: Roman,"Runeberg, Fredrika Charlotta Tengström",1807.0,1879.0,['sv'],8.0,"{'Finland -- History -- Club War, 1596-1597 -- Fiction', 'Historical fiction'}",Text,531.13,94293.0,0.9769654163087398
PG47543,Ett land i kamp: Dikter,"Hemmer, Jarl",1893.0,1944.0,['sv'],1.0,"{'Finland -- History -- Civil War, 1918 -- Poetry'}",Text,14.97,2655.0,0.9743879472693032
PG31539,"Nordostpassagens Historia; Eller, Vega-Expeditionens Föregångare","Stuxberg, Anton",1849.0,1902.0,['sv'],32.0,{'Northeast Passage'},Text,76.22,11984.0,0.9626168224299065
PG54157,Fjällbyfolk: Bilder från öfre Norrland,"Rieck-Müller, Maria",1863.0,1955.0,['sv'],1.0,set(),Text,152.04,28323.0,0.9603855523779261
PG50367,Stjärnornas kungabarn 3: Makalös: En tids- och karaktersstudie från drottning Kristinas dagar,"Topelius, Zacharias",1818.0,1898.0,['sv'],15.0,{'Historical fiction'},Text,505.0,82880.0,0.9685690154440154
PG48657,"Barnavännen, 1905-08: Illustrerad Veckotidning för de Små",Various,,,['sv'],3.0,"{'Bible stories, Swedish -- Periodicals', 'Sunday school literature -- Periodicals', 'Christian education -- Periodicals', 'Svenska missionsförbundet -- Periodicals', ""Children's periodicals, Swedish""}",Text,86.87,15077.0,0.9870663925184056
PG49801,Svensk litteraturhistoria,"Forsberg, Hjalmar",,,['sv'],8.0,{'Swedish literature -- History and criticism'},Text,170.74,25499.0,0.9843523275422565
PG15821,Elsa Finne I-II,"Lundegård, Axel",1861.0,1930.0,['sv'],1.0,{'Swedish fiction'},Text,371.0,66049.0,0.9865402958409666
PG56567,"Samling af Swenska Ordspråk: i ordning ställde efter alfabetet, med tillägg af någre; utur Latinen och andre Språk, liklydande eller motswarande",Various,,,['sv'],15.0,set(),Text,121.17,22151.0,0.9051058642950657
PG57103,Iphigeneia i Aulis,Euripides,,-406.0,['sv'],3.0,set(),Text,68.31,11728.0,0.9367326057298773
PG53914,Theocritos' Idyller,Theocritus,-300.0,-260.0,['sv'],5.0,set(),Text,148.31,25069.0,0.9082931110136024
PG52291,"Om medeltidens skådespel: och deras fortgång till sednare tider, med särskildt fästadt afseende vid Finlands äldste dramatiske författare Jakob Pehrsson Chronander","Ingelius, Gustaf Edvard",,,['sv'],3.0,"{'Theater -- History', 'Drama -- History and criticism', 'Chronander, Jacob Persson, approximately 1620-1694'}",Text,295.04,44371.0,0.9089495391133848
PG15024,"""Sämre folk"": En berättelse","Sten, Daniel",1846.0,1930.0,['sv'],8.0,{'Fiction'},Text,335.98,59428.0,0.9729252204348119
PG30080,Samlade Skrifter #28. Hemsöborna och Skärkarlsliv,"Strindberg, August",1849.0,1912.0,['sv'],20.0,"{'Islands -- Sweden -- Fiction', 'Farm life -- Sweden -- Fiction', 'Short stories, Swedish', 'Aristocracy (Social class) -- Sweden -- Fiction', 'Archipelagoes -- Sweden -- Fiction'}",Text,493.67,85574.0,0.9730408769018627
PG52789,Nordmanna-Mystik: Bilder Från Nordens Forntid,"Bååth, A. U. (Albert Ulrik)",1853.0,1912.0,['sv'],19.0,{'Folklore -- Scandinavia'},Text,295.48,51672.0,0.9676420498529185
PG31533,Sockerpullor och Pepparkorn: Små bilder ur skånska folklifvet förr och nu,"Wranér, Henrik",1853.0,1908.0,['sv'],14.0,"{'Skåne (Sweden) -- Fiction', 'Humorous stories', 'Short stories, Swedish', 'Sweden -- Fiction'}",Text,106.75,19984.0,0.9795336269015212
PG34236,I Vårbrytningen,"Strindberg, August",1849.0,1912.0,['sv'],8.0,"{'Short stories, Swedish'}",Text,262.22,45292.0,0.9818510995319262
PG48961,En piga bland pigor,"Nordström, Ester Blenda",1891.0,1948.0,['sv'],44.0,"{'Household employees -- Sweden', 'Farm life -- Sweden'}",Text,159.19,28186.0,0.9793159724686015
PG52943,På Scenen — Ifrån Salongen!: Eller Hvad Onkel Blasius Sett Med Obeväpnat Öga Under 40 År,"Bothén, Gustaf Herman",,,['sv'],2.0,{'Swedish fiction'},Text,97.29,17340.0,0.981603229527105
PG54651,Fågelskytten och andra berättelser,"Högberg, Olof",,,['sv'],2.0,set(),Text,118.66,19891.0,0.9482177869388165
PG55675,Vildhjärnor: Amerikahistorier,"Strömberg, Sigge",1885.0,1920.0,['sv'],4.0,set(),Text,178.91,30355.0,0.9808268818975457
PG26479,I Utvecklingstid: En berättelse om flickor,"Topelius, Toini Mathilda",1854.0,1910.0,['sv'],6.0,"{'Girls -- Juvenile fiction', 'Swedes -- Finland -- Social life and customs -- Juvenile fiction'}",Text,259.59,46172.0,0.9808325392012475
PG57357,Svenska folk-sagor och äfventyr: Första delen (häfte 1 och häfte 2),Various,,,['sv'],35.0,set(),Text,938.54,171511.0,0.9832430572966165
PG50263,Wäinämöinen: Lyriskt försök i tre akter,"Brakel, Gustaf Anton",,,['sv'],1.0,{'Finnish drama -- 19th century'},Text,83.21,13797.0,0.9432485322896281
PG55889,Tjuvbandet i Dägerö skärgård,"Melin, K. A.",,,['sv'],18.0,set(),Text,296.28,54556.0,0.9850795512867512
PG54081,Lifvet på Island under sagotiden,"Hildebrand, Hans Olof Hildebrand",,,['sv'],7.0,set(),Text,292.69,48165.0,0.962856846257656
